session_id,summary,start_datetime,end_datetime,date,hours,iso_week_number,iso_year,iso_week,location,description
ses_0225,Intentieherkenning en Semantische Interpretatie,2025-08-18T21:30:00,2025-08-18T22:00:00,2025-08-18,0.50,2025-W34,2025,34,Thuiswerk,Intentieherkenning en Semantische Interpretatie
ses_0226,Intentieherkenning en Semantische Interpretatie,2025-08-20T20:30:00,2025-08-20T22:40:00,2025-08-20,2.17,2025-W34,2025,34,Thuiswerk,Intentieherkenning en Semantische Interpretatie
ses_0227,Algemeen R&D Werk,2025-08-21T06:40:00,2025-08-21T08:35:00,2025-08-21,1.92,2025-W34,2025,34,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0228,Intentieherkenning en Semantische Interpretatie,2025-08-21T19:55:00,2025-08-21T23:59:59,2025-08-21,4.08,2025-W34,2025,34,Thuiswerk,Intentieherkenning en Semantische Interpretatie
ses_0229.1,Intentieherkenning en Semantische Interpretatie,2025-08-22T07:50:00,2025-08-22T12:30:00,2025-08-22,4.67,2025-W34,2025,34,Thuiswerk,Intentieherkenning en Semantische Interpretatie
ses_0229.2,Intentieherkenning en Semantische Interpretatie,2025-08-22T13:00:00,2025-08-22T17:50:00,2025-08-22,4.83,2025-W34,2025,34,Thuiswerk,Intentieherkenning en Semantische Interpretatie
ses_0230,Gebruikersauthenticatie en Sessiebeheer,2025-08-23T07:50:00,2025-08-23T09:30:00,2025-08-23,1.67,2025-W34,2025,34,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0231,Gebruikersauthenticatie en Sessiebeheer,2025-08-23T13:15:00,2025-08-23T16:10:00,2025-08-23,2.92,2025-W34,2025,34,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0232,Gebruikersauthenticatie en Sessiebeheer,2025-08-23T22:45:00,2025-08-23T23:59:59,2025-08-23,1.25,2025-W34,2025,34,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0234,Gebruikersauthenticatie en Sessiebeheer,2025-08-24T09:00:00,2025-08-24T10:05:00,2025-08-24,1.08,2025-W34,2025,34,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0235,Gebruikersauthenticatie en Sessiebeheer,2025-08-24T12:45:00,2025-08-24T14:00:00,2025-08-24,1.25,2025-W34,2025,34,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0236,Gebruikersauthenticatie en Sessiebeheer,2025-08-24T15:05:00,2025-08-24T19:15:02,2025-08-24,4.17,2025-W34,2025,34,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0237,Gebruikersauthenticatie en Sessiebeheer,2025-08-25T20:55:00,2025-08-25T23:35:00,2025-08-25,2.67,2025-W35,2025,35,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0238,Algemeen R&D Werk,2025-08-26T13:20:00,2025-08-26T19:30:00,2025-08-26,6.17,2025-W35,2025,35,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0239,Gebruikersauthenticatie en Sessiebeheer,2025-08-26T21:15:00,2025-08-26T22:35:00,2025-08-26,1.33,2025-W35,2025,35,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0240.1,Gebruikersauthenticatie en Sessiebeheer,2025-08-27T07:00:00,2025-08-27T12:30:00,2025-08-27,5.50,2025-W35,2025,35,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0240.2,Gebruikersauthenticatie en Sessiebeheer,2025-08-27T13:00:00,2025-08-27T17:00:00,2025-08-27,4.00,2025-W35,2025,35,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0241,Gebruikersauthenticatie en Sessiebeheer,2025-08-27T21:25:00,2025-08-27T21:55:00,2025-08-27,0.50,2025-W35,2025,35,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0242,Gebruikersauthenticatie en Sessiebeheer,2025-08-28T07:45:00,2025-08-28T08:15:00,2025-08-28,0.50,2025-W35,2025,35,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0243,Gebruikersauthenticatie en Sessiebeheer,2025-08-28T20:15:00,2025-08-28T22:25:00,2025-08-28,2.17,2025-W35,2025,35,Thuiswerk,Gebruikersauthenticatie en Sessiebeheer
ses_0244.1,Algemeen R&D Werk,2025-08-29T07:00:00,2025-08-29T12:25:00,2025-08-29,5.42,2025-W35,2025,35,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0244.2,Algemeen R&D Werk,2025-08-29T12:55:00,2025-08-29T15:00:00,2025-08-29,2.08,2025-W35,2025,35,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0245,Data Anonimisering en Pseudonimisering,2025-08-29T18:15:00,2025-08-29T20:45:00,2025-08-29,2.50,2025-W35,2025,35,Thuiswerk,Data Anonimisering en Pseudonimisering
ses_0246,Data Anonimisering en Pseudonimisering,2025-08-30T00:00:00,2025-08-30T00:15:00,2025-08-30,0.25,2025-W35,2025,35,Thuiswerk,Data Anonimisering en Pseudonimisering
ses_0247,Data Anonimisering en Pseudonimisering,2025-08-30T09:55:00,2025-08-30T12:25:00,2025-08-30,2.50,2025-W35,2025,35,Thuiswerk,Data Anonimisering en Pseudonimisering
ses_0248,Algemeen R&D Werk,2025-08-30T14:20:00,2025-08-30T15:30:00,2025-08-30,1.17,2025-W35,2025,35,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0249,Data Anonimisering en Pseudonimisering,2025-08-30T16:10:00,2025-08-30T19:25:00,2025-08-30,3.25,2025-W35,2025,35,Thuiswerk,Data Anonimisering en Pseudonimisering
ses_0251,Data Anonimisering en Pseudonimisering,2025-09-01T20:15:00,2025-09-01T22:55:00,2025-09-01,2.67,2025-W36,2025,36,Thuiswerk,Data Anonimisering en Pseudonimisering
ses_0252,Data Anonimisering en Pseudonimisering,2025-09-02T06:40:00,2025-09-02T08:30:00,2025-09-02,1.83,2025-W36,2025,36,Thuiswerk,Data Anonimisering en Pseudonimisering
ses_0253,Algemeen R&D Werk,2025-09-02T13:45:00,2025-09-02T21:55:00,2025-09-02,8.17,2025-W36,2025,36,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0254,Semantische Zoekfunctionaliteit,2025-09-03T21:40:00,2025-09-03T22:40:00,2025-09-03,1.00,2025-W36,2025,36,Thuiswerk,Semantische Zoekfunctionaliteit
ses_0255,Semantische Zoekfunctionaliteit,2025-09-04T11:45:00,2025-09-04T21:45:00,2025-09-04,10.00,2025-W36,2025,36,Thuiswerk,Semantische Zoekfunctionaliteit [dinner_break: 18:10-18:55]
ses_0257,Semantische Zoekfunctionaliteit,2025-09-05T15:00:00,2025-09-05T23:15:00,2025-09-05,8.25,2025-W36,2025,36,Thuiswerk,Semantische Zoekfunctionaliteit
ses_0258,Semantische Zoekfunctionaliteit,2025-09-06T07:45:00,2025-09-06T10:25:00,2025-09-06,2.67,2025-W36,2025,36,Thuiswerk,Semantische Zoekfunctionaliteit
ses_0259,Semantische Zoekfunctionaliteit,2025-09-06T14:15:00,2025-09-06T19:40:00,2025-09-06,5.42,2025-W36,2025,36,Thuiswerk,Semantische Zoekfunctionaliteit
ses_0260,Algemeen R&D Werk,2025-09-07T08:15:00,2025-09-07T08:15:00,2025-09-07,0.00,2025-W36,2025,36,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0262,Semantische Zoekfunctionaliteit,2025-09-07T12:35:00,2025-09-07T12:35:00,2025-09-07,0.00,2025-W36,2025,36,Thuiswerk,Semantische Zoekfunctionaliteit
ses_0263,Semantische Zoekfunctionaliteit,2025-09-07T16:30:00,2025-09-07T16:30:00,2025-09-07,0.00,2025-W36,2025,36,Thuiswerk,Semantische Zoekfunctionaliteit
ses_0264,Semantische Zoekfunctionaliteit,2025-09-08T17:45:00,2025-09-08T19:35:00,2025-09-08,1.83,2025-W37,2025,37,Thuiswerk,Semantische Zoekfunctionaliteit
ses_0265,Semantische Zoekfunctionaliteit,2025-09-08T19:50:00,2025-09-08T23:15:00,2025-09-08,3.42,2025-W37,2025,37,Thuiswerk,Semantische Zoekfunctionaliteit
ses_0266,Semantische Zoekfunctionaliteit,2025-09-09T07:35:00,2025-09-09T07:50:00,2025-09-09,0.25,2025-W37,2025,37,Thuiswerk,Semantische Zoekfunctionaliteit
ses_0267.1,Cloud-waardigheid Beslisregels,2025-09-09T07:50:00,2025-09-09T12:25:00,2025-09-09,4.58,2025-W37,2025,37,Thuiswerk,Cloud-waardigheid Beslisregels
ses_0267.2,Cloud-waardigheid Beslisregels,2025-09-09T12:55:00,2025-09-09T17:50:00,2025-09-09,4.92,2025-W37,2025,37,Thuiswerk,Cloud-waardigheid Beslisregels
ses_0268,Cloud-waardigheid Beslisregels,2025-09-09T22:15:00,2025-09-09T22:30:00,2025-09-09,0.25,2025-W37,2025,37,Thuiswerk,Cloud-waardigheid Beslisregels
ses_0270,Cloud-waardigheid Beslisregels,2025-09-10T21:25:00,2025-09-10T23:10:00,2025-09-10,1.75,2025-W37,2025,37,Thuiswerk,Cloud-waardigheid Beslisregels
ses_0271.1,Cloud-waardigheid Beslisregels,2025-09-11T07:45:00,2025-09-11T12:30:00,2025-09-11,4.75,2025-W37,2025,37,Thuiswerk,Cloud-waardigheid Beslisregels
ses_0271.2,Cloud-waardigheid Beslisregels,2025-09-11T13:00:00,2025-09-11T17:45:00,2025-09-11,4.75,2025-W37,2025,37,Thuiswerk,Cloud-waardigheid Beslisregels
ses_0272,Algemeen R&D Werk,2025-09-11T21:35:00,2025-09-11T22:05:00,2025-09-11,0.50,2025-W37,2025,37,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0273,Cloud-waardigheid Beslisregels,2025-09-12T07:10:00,2025-09-12T09:20:00,2025-09-12,2.17,2025-W37,2025,37,Thuiswerk,Cloud-waardigheid Beslisregels
ses_0274,Cloud-waardigheid Beslisregels,2025-09-12T15:45:00,2025-09-12T23:35:00,2025-09-12,7.83,2025-W37,2025,37,Thuiswerk,Cloud-waardigheid Beslisregels
ses_0276,Cloud-waardigheid Beslisregels,2025-09-13T11:20:00,2025-09-13T14:20:00,2025-09-13,3.00,2025-W37,2025,37,Thuiswerk,Cloud-waardigheid Beslisregels
ses_0280.1,Tekstverwerking en Tokenisatie,2025-09-15T09:35:00,2025-09-15T12:20:00,2025-09-15,2.75,2025-W38,2025,38,Thuiswerk,Tekstverwerking en Tokenisatie
ses_0280.2,Tekstverwerking en Tokenisatie,2025-09-15T12:50:00,2025-09-15T19:35:00,2025-09-15,6.75,2025-W38,2025,38,Thuiswerk,Tekstverwerking en Tokenisatie
ses_0281,Tekstverwerking en Tokenisatie,2025-09-15T21:05:00,2025-09-15T21:35:00,2025-09-15,0.50,2025-W38,2025,38,Thuiswerk,Tekstverwerking en Tokenisatie
ses_0283,Context-gebaseerde Toegangscontrole,2025-09-16T22:05:00,2025-09-16T23:15:00,2025-09-16,1.17,2025-W38,2025,38,Thuiswerk,Context-gebaseerde Toegangscontrole
ses_0284,Context-gebaseerde Toegangscontrole,2025-09-17T06:45:00,2025-09-17T07:55:00,2025-09-17,1.17,2025-W38,2025,38,Thuiswerk,Context-gebaseerde Toegangscontrole
ses_0285,Context-gebaseerde Toegangscontrole,2025-09-17T19:45:00,2025-09-17T23:15:00,2025-09-17,3.50,2025-W38,2025,38,Thuiswerk,Context-gebaseerde Toegangscontrole
ses_0286,Context-gebaseerde Toegangscontrole,2025-09-18T06:40:00,2025-09-18T07:30:00,2025-09-18,0.83,2025-W38,2025,38,Thuiswerk,Context-gebaseerde Toegangscontrole
ses_0287,Query Classificatie (Lezen/Bewerken),2025-09-18T21:25:00,2025-09-18T22:45:00,2025-09-18,1.33,2025-W38,2025,38,Thuiswerk,Query Classificatie (Lezen/Bewerken)
ses_0288,Algemeen R&D Werk,2025-09-19T14:20:00,2025-09-19T23:59:59,2025-09-19,9.67,2025-W38,2025,38,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0290,Query Classificatie (Lezen/Bewerken),2025-09-20T17:50:00,2025-09-20T22:15:00,2025-09-20,4.42,2025-W38,2025,38,Thuiswerk,Query Classificatie (Lezen/Bewerken)
ses_0291,Query Classificatie (Lezen/Bewerken),2025-09-21T09:20:00,2025-09-21T10:05:00,2025-09-21,0.75,2025-W38,2025,38,Thuiswerk,Query Classificatie (Lezen/Bewerken)
ses_0292,Query Classificatie (Lezen/Bewerken),2025-09-21T16:15:00,2025-09-21T21:05:00,2025-09-21,4.83,2025-W38,2025,38,Thuiswerk,Query Classificatie (Lezen/Bewerken)
ses_0293,Query Classificatie (Lezen/Bewerken),2025-09-21T22:00:00,2025-09-21T23:00:00,2025-09-21,1.00,2025-W38,2025,38,Thuiswerk,Query Classificatie (Lezen/Bewerken)
ses_0294,Algemeen R&D Werk,2025-09-22T19:40:00,2025-09-22T23:59:59,2025-09-22,4.33,2025-W39,2025,39,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0296,Backend API Ontwikkeling (FastAPI),2025-09-23T18:10:00,2025-09-23T23:59:59,2025-09-23,5.83,2025-W39,2025,39,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0297.1,Backend API Ontwikkeling (FastAPI),2025-09-26T09:40:00,2025-09-26T12:25:00,2025-09-26,2.75,2025-W39,2025,39,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0297.2,Backend API Ontwikkeling (FastAPI),2025-09-26T12:55:00,2025-09-26T19:40:00,2025-09-26,6.75,2025-W39,2025,39,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0298,Backend API Ontwikkeling (FastAPI),2025-09-26T19:45:00,2025-09-26T20:15:00,2025-09-26,0.50,2025-W39,2025,39,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0299,Backend API Ontwikkeling (FastAPI),2025-09-27T10:30:00,2025-09-27T13:20:00,2025-09-27,2.83,2025-W39,2025,39,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0300,Backend API Ontwikkeling (FastAPI),2025-09-27T16:45:00,2025-09-27T17:25:00,2025-09-27,0.67,2025-W39,2025,39,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0301,Backend API Ontwikkeling (FastAPI),2025-09-28T14:25:00,2025-09-28T18:40:00,2025-09-28,4.25,2025-W39,2025,39,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0302,Backend API Ontwikkeling (FastAPI),2025-09-29T20:20:00,2025-09-29T22:55:00,2025-09-29,2.58,2025-W40,2025,40,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0303.1,Backend API Ontwikkeling (FastAPI),2025-09-30T07:40:00,2025-09-30T12:30:00,2025-09-30,4.83,2025-W40,2025,40,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0303.2,Backend API Ontwikkeling (FastAPI),2025-09-30T13:00:00,2025-09-30T17:40:00,2025-09-30,4.67,2025-W40,2025,40,Thuiswerk,Backend API Ontwikkeling (FastAPI)
ses_0305,Rolgebaseerde Toegangscontrole,2025-10-01T18:10:00,2025-10-01T21:00:00,2025-10-01,2.83,2025-W40,2025,40,Thuiswerk,Rolgebaseerde Toegangscontrole
ses_0306,Rolgebaseerde Toegangscontrole,2025-10-02T08:25:00,2025-10-02T08:55:00,2025-10-02,0.50,2025-W40,2025,40,Thuiswerk,Rolgebaseerde Toegangscontrole
ses_0307,Algemeen R&D Werk,2025-10-02T21:25:00,2025-10-02T23:15:00,2025-10-02,1.83,2025-W40,2025,40,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0308.1,Rolgebaseerde Toegangscontrole,2025-10-03T07:55:00,2025-10-03T12:25:00,2025-10-03,4.50,2025-W40,2025,40,Thuiswerk,Rolgebaseerde Toegangscontrole
ses_0308.2,Rolgebaseerde Toegangscontrole,2025-10-03T12:55:00,2025-10-03T17:55:00,2025-10-03,5.00,2025-W40,2025,40,Thuiswerk,Rolgebaseerde Toegangscontrole
ses_0309.1,Algemeen R&D Werk,2025-10-04T08:35:00,2025-10-04T12:25:00,2025-10-04,3.83,2025-W40,2025,40,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0309.2,Algemeen R&D Werk,2025-10-04T12:55:00,2025-10-04T18:35:00,2025-10-04,5.67,2025-W40,2025,40,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0310,Rolgebaseerde Toegangscontrole,2025-10-05T10:30:00,2025-10-05T14:15:00,2025-10-05,3.75,2025-W40,2025,40,Thuiswerk,Rolgebaseerde Toegangscontrole
ses_0311,Rolgebaseerde Toegangscontrole,2025-10-06T19:25:00,2025-10-06T23:00:00,2025-10-06,3.58,2025-W41,2025,41,Thuiswerk,Rolgebaseerde Toegangscontrole
ses_0312,Rolgebaseerde Toegangscontrole,2025-10-07T11:10:00,2025-10-07T21:10:00,2025-10-07,10.00,2025-W41,2025,41,Thuiswerk,Rolgebaseerde Toegangscontrole
ses_0313,Datacorruptie Preventie,2025-10-08T19:15:00,2025-10-08T23:30:00,2025-10-08,4.25,2025-W41,2025,41,Thuiswerk,Datacorruptie Preventie
ses_0314,Datacorruptie Preventie,2025-10-09T07:35:00,2025-10-09T08:35:00,2025-10-09,1.00,2025-W41,2025,41,Thuiswerk,Datacorruptie Preventie
ses_0315.1,Algemeen R&D Werk,2025-10-09T08:35:00,2025-10-09T12:30:00,2025-10-09,3.92,2025-W41,2025,41,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0315.2,Algemeen R&D Werk,2025-10-09T13:00:00,2025-10-09T17:25:00,2025-10-09,4.42,2025-W41,2025,41,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0316,Datacorruptie Preventie,2025-10-09T17:25:00,2025-10-09T18:05:00,2025-10-09,0.67,2025-W41,2025,41,Thuiswerk,Datacorruptie Preventie
ses_0317.1,Datacorruptie Preventie,2025-10-10T07:50:00,2025-10-10T12:20:00,2025-10-10,4.50,2025-W41,2025,41,Thuiswerk,Datacorruptie Preventie
ses_0317.2,Datacorruptie Preventie,2025-10-10T12:50:00,2025-10-10T17:20:00,2025-10-10,4.50,2025-W41,2025,41,Thuiswerk,Datacorruptie Preventie
ses_0318,Datacorruptie Preventie,2025-10-10T17:20:00,2025-10-10T18:20:00,2025-10-10,1.00,2025-W41,2025,41,Thuiswerk,Datacorruptie Preventie
ses_0319,Datacorruptie Preventie,2025-10-12T10:35:00,2025-10-12T12:45:00,2025-10-12,2.17,2025-W41,2025,41,Thuiswerk,Datacorruptie Preventie
ses_0322,Algemeen R&D Werk,2025-10-13T21:40:00,2025-10-13T23:15:00,2025-10-13,1.58,2025-W42,2025,42,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0323,Frontend Integratie (React),2025-10-14T19:55:00,2025-10-14T23:59:59,2025-10-14,4.08,2025-W42,2025,42,Thuiswerk,Frontend Integratie (React)
ses_0325,Frontend Integratie (React),2025-10-15T19:25:00,2025-10-15T22:45:00,2025-10-15,3.33,2025-W42,2025,42,Thuiswerk,Frontend Integratie (React)
ses_0326,Frontend Integratie (React),2025-10-15T22:45:00,2025-10-15T23:59:59,2025-10-15,1.25,2025-W42,2025,42,Thuiswerk,Frontend Integratie (React)
ses_0327.1,Frontend Integratie (React),2025-10-17T08:30:00,2025-10-17T12:20:00,2025-10-17,3.83,2025-W42,2025,42,Thuiswerk,Frontend Integratie (React)
ses_0327.2,Frontend Integratie (React),2025-10-17T12:50:00,2025-10-17T18:30:00,2025-10-17,5.67,2025-W42,2025,42,Thuiswerk,Frontend Integratie (React)
ses_0328,LLM Integratie en Model Selectie,2025-10-18T00:00:00,2025-10-18T00:20:00,2025-10-18,0.33,2025-W42,2025,42,Thuiswerk,LLM Integratie en Model Selectie
ses_0329.1,LLM Integratie en Model Selectie,2025-10-18T08:40:00,2025-10-18T12:30:00,2025-10-18,3.83,2025-W42,2025,42,Thuiswerk,LLM Integratie en Model Selectie
ses_0329.2,LLM Integratie en Model Selectie,2025-10-18T13:00:00,2025-10-18T18:40:00,2025-10-18,5.67,2025-W42,2025,42,Thuiswerk,LLM Integratie en Model Selectie
ses_0331,LLM Integratie en Model Selectie,2025-10-19T09:35:00,2025-10-19T15:20:00,2025-10-19,5.75,2025-W42,2025,42,Thuiswerk,LLM Integratie en Model Selectie
ses_0332,LLM Integratie en Model Selectie,2025-10-19T15:45:00,2025-10-19T16:50:00,2025-10-19,1.08,2025-W42,2025,42,Thuiswerk,LLM Integratie en Model Selectie
ses_0333,LLM Integratie en Model Selectie,2025-10-19T19:05:00,2025-10-19T20:40:00,2025-10-19,1.58,2025-W42,2025,42,Thuiswerk,LLM Integratie en Model Selectie
ses_0334,Algemeen R&D Werk,2025-10-20T20:10:00,2025-10-20T20:45:00,2025-10-20,0.58,2025-W43,2025,43,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0335,LLM Integratie en Model Selectie,2025-10-21T06:45:00,2025-10-21T08:10:00,2025-10-21,1.42,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0336,LLM Integratie en Model Selectie,2025-10-22T07:40:00,2025-10-22T08:55:00,2025-10-22,1.25,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0337.1,LLM Integratie en Model Selectie,2025-10-22T08:55:00,2025-10-22T12:20:00,2025-10-22,3.42,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0337.2,LLM Integratie en Model Selectie,2025-10-22T12:50:00,2025-10-22T18:10:00,2025-10-22,5.33,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0338,LLM Integratie en Model Selectie,2025-10-23T20:10:00,2025-10-23T21:20:00,2025-10-23,1.17,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0339,LLM Integratie en Model Selectie,2025-10-24T09:35:00,2025-10-24T10:00:00,2025-10-24,0.42,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0340,LLM Integratie en Model Selectie,2025-10-24T10:00:00,2025-10-24T10:05:00,2025-10-24,0.08,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0341,LLM Integratie en Model Selectie,2025-10-24T11:15:00,2025-10-24T14:15:00,2025-10-24,3.00,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0342,LLM Integratie en Model Selectie,2025-10-24T15:00:00,2025-10-24T21:30:00,2025-10-24,6.50,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0343,LLM Integratie en Model Selectie,2025-10-25T10:25:00,2025-10-25T19:40:00,2025-10-25,9.25,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0344,LLM Integratie en Model Selectie,2025-10-26T08:30:00,2025-10-26T14:10:00,2025-10-26,5.67,2025-W43,2025,43,Thuiswerk,LLM Integratie en Model Selectie
ses_0345,LLM Integratie en Model Selectie,2025-10-27T20:00:00,2025-10-27T22:50:00,2025-10-27,2.83,2025-W44,2025,44,Thuiswerk,LLM Integratie en Model Selectie
ses_0346.1,LLM Integratie en Model Selectie,2025-10-28T07:30:00,2025-10-28T12:25:00,2025-10-28,4.92,2025-W44,2025,44,Thuiswerk,LLM Integratie en Model Selectie
ses_0346.2,LLM Integratie en Model Selectie,2025-10-28T12:55:00,2025-10-28T17:30:00,2025-10-28,4.58,2025-W44,2025,44,Thuiswerk,LLM Integratie en Model Selectie
ses_0348,LLM Integratie en Model Selectie,2025-10-29T17:30:00,2025-10-29T23:35:00,2025-10-29,6.08,2025-W44,2025,44,Thuiswerk,LLM Integratie en Model Selectie
ses_0350,AI Agent Orkestratie,2025-10-30T07:35:00,2025-10-30T08:50:00,2025-10-30,1.25,2025-W44,2025,44,Thuiswerk,AI Agent Orkestratie
ses_0351,AI Agent Orkestratie,2025-10-30T10:40:00,2025-10-30T20:10:00,2025-10-30,9.50,2025-W44,2025,44,Thuiswerk,AI Agent Orkestratie [dinner_break: 18:10-18:55]
ses_0353,AI Agent Orkestratie,2025-10-31T07:35:00,2025-10-31T08:20:00,2025-10-31,0.75,2025-W44,2025,44,Thuiswerk,AI Agent Orkestratie
ses_0354,Algemeen R&D Werk,2025-10-31T16:00:00,2025-10-31T23:59:59,2025-10-31,8.00,2025-W44,2025,44,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0356,Algemeen R&D Werk,2025-11-01T11:35:00,2025-11-01T13:40:01,2025-11-01,2.08,2025-W44,2025,44,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0361,Algemeen R&D Werk,2025-11-03T20:25:00,2025-11-03T22:50:00,2025-11-03,2.42,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0363,Algemeen R&D Werk,2025-11-04T17:05:00,2025-11-04T21:30:00,2025-11-04,4.42,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0364,Algemeen R&D Werk,2025-11-05T07:15:00,2025-11-05T13:35:00,2025-11-05,6.33,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0365,Algemeen R&D Werk,2025-11-05T14:35:00,2025-11-05T15:25:00,2025-11-05,0.83,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0366,Algemeen R&D Werk,2025-11-05T18:00:00,2025-11-05T20:50:00,2025-11-05,2.83,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0367,Algemeen R&D Werk,2025-11-06T07:50:00,2025-11-06T08:25:00,2025-11-06,0.58,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0368,Algemeen R&D Werk,2025-11-06T11:50:00,2025-11-06T16:05:00,2025-11-06,4.25,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0369,Algemeen R&D Werk,2025-11-06T19:30:00,2025-11-06T21:15:00,2025-11-06,1.75,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0370,Algemeen R&D Werk,2025-11-06T21:15:00,2025-11-06T23:00:00,2025-11-06,1.75,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0372.1,Algemeen R&D Werk,2025-11-08T09:40:00,2025-11-08T12:20:00,2025-11-08,2.67,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0372.2,Algemeen R&D Werk,2025-11-08T12:50:00,2025-11-08T19:40:00,2025-11-08,6.83,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0374,Algemeen R&D Werk,2025-11-09T11:20:00,2025-11-09T16:05:00,2025-11-09,4.75,2025-W45,2025,45,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
ses_0375,Algemeen R&D Werk,2025-11-10T07:25:00,2025-11-10T08:30:00,2025-11-10,1.08,2025-W46,2025,46,Thuiswerk,AI Agent Communicatie in een data-veilige en privacy-bewuste omgeving
