"DateTime","EventId","LogName","EventType","Level","Username","ProcessName","Message","AdditionalInfo","RecordId"
"4/27/2025 5:22:26 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 95380 seconds.","","35766"
"4/27/2025 5:22:37 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","35802"
"4/27/2025 6:28:01 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","35881"
"4/27/2025 6:28:08 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","35904"
"4/27/2025 6:28:09 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","35913"
"4/28/2025 7:07:56 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 188110 seconds.","","35921"
"4/28/2025 7:08:15 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","35959"
"4/28/2025 7:43:57 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","36048"
"4/28/2025 7:43:59 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","36070"
"4/28/2025 7:44:00 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","36077"
"4/28/2025 8:04:23 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","36101"
"4/29/2025 12:46:35 AM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","36165"
"4/29/2025 12:46:38 AM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","36187"
"4/29/2025 12:46:40 AM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","36194"
"4/29/2025 9:07:01 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","36222"
"4/29/2025 9:37:09 AM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","36300"
"4/29/2025 9:37:15 AM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","36323"
"4/29/2025 9:37:17 AM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","36332"
"4/29/2025 11:32:37 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","36358"
"4/29/2025 12:00:00 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 248835 seconds.","","36424"
"4/29/2025 2:27:58 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","36431"
"4/29/2025 2:28:00 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","36452"
"4/29/2025 2:28:01 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","36459"
"4/29/2025 4:20:00 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","36484"
"4/29/2025 11:03:00 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","36570"
"4/29/2025 11:03:03 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","36592"
"4/29/2025 11:03:04 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","36599"
"4/30/2025 7:35:21 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","36631"
"4/30/2025 8:50:21 AM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","36708"
"4/30/2025 8:50:23 AM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","36730"
"4/30/2025 8:50:25 AM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","36737"
"4/30/2025 5:06:25 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 353624 seconds.","","36744"
"4/30/2025 5:06:36 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","36764"
"4/30/2025 10:26:42 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","36862"
"4/30/2025 10:26:44 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","36884"
"4/30/2025 10:26:46 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","36893"
"5/1/2025 8:18:39 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","36920"
"5/1/2025 11:59:59 AM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 421638 seconds.","","37047"
"5/1/2025 12:00:00 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 421639 seconds.","","37048"
"5/1/2025 9:17:11 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","37112"
"5/1/2025 9:17:13 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","37133"
"5/1/2025 9:17:14 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","37140"
"5/1/2025 9:34:52 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","37168"
"5/1/2025 11:23:17 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","37218"
"5/1/2025 11:23:18 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","37240"
"5/1/2025 11:23:20 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","37247"
"5/2/2025 8:43:31 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","37277"
"5/2/2025 12:00:00 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 508041 seconds.","","37351"
"5/2/2025 12:31:44 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","37363"
"5/2/2025 12:31:47 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","37386"
"5/2/2025 12:31:48 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","37390"
"5/3/2025 10:43:01 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","37431"
"5/3/2025 11:55:40 AM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","37527"
"5/3/2025 11:55:42 AM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","37549"
"5/3/2025 11:55:44 AM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","37556"
"5/3/2025 1:15:31 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 598973 seconds.","","37562"
"5/3/2025 1:15:37 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","37581"
"5/3/2025 4:21:15 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","37642"
"5/3/2025 4:21:17 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","37664"
"5/3/2025 4:21:18 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","37671"
"5/4/2025 2:59:35 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 691618 seconds.","","37676"
"5/4/2025 3:41:09 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","37710"
"5/4/2025 9:47:01 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","37822"
"5/4/2025 9:47:02 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","37843"
"5/4/2025 9:47:03 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","37847"
"5/5/2025 6:13:29 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 789653 seconds.","","37856"
"5/5/2025 7:30:28 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","37892"
"5/5/2025 7:34:52 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","37946"
"5/5/2025 7:34:55 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","37969"
"5/5/2025 7:34:56 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","37976"
"5/5/2025 7:57:07 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","38003"
"5/5/2025 11:54:49 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","38072"
"5/5/2025 11:54:51 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","38094"
"5/5/2025 11:54:52 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","38101"
"5/6/2025 9:39:19 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","38134"
"5/6/2025 12:00:00 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 853649 seconds.","","38215"
"5/6/2025 11:06:26 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","38319"
"5/6/2025 11:06:27 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","38341"
"5/6/2025 11:06:29 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","38350"
"5/7/2025 8:19:39 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","38376"
"5/7/2025 12:00:00 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 940048 seconds.","","38441"
"5/7/2025 3:05:03 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","38478"
"5/7/2025 3:05:05 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","38501"
"5/7/2025 3:05:07 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","38510"
"5/8/2025 10:45:54 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","38540"
"5/8/2025 12:00:00 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 1026450 seconds.","","38670"
"5/8/2025 1:14:44 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","38679"
"5/8/2025 1:14:51 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","38702"
"5/8/2025 1:14:52 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","38709"
"5/8/2025 11:15:10 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","38741"
"5/8/2025 11:24:34 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","38786"
"5/8/2025 11:24:36 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","38808"
"5/8/2025 11:24:38 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","38817"
"5/9/2025 7:40:47 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","38843"
"5/9/2025 8:32:19 AM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","38947"
"5/9/2025 8:32:20 AM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","38956"
"5/9/2025 7:16:53 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 1139063 seconds.","","38961"
"5/9/2025 7:16:55 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","38979"
"5/9/2025 8:08:13 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the restart of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: restart  Comment:","Reason: , Comment: ","39078"
"5/9/2025 8:08:14 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","39100"
"5/9/2025 8:08:15 PM","6006","System","System shutdown (Event Log service stopped)","Information","N/A","N/A","The Event log service was stopped.","","39105"
"5/9/2025 8:08:44 PM","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","39119"
"5/9/2025 8:08:44 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 10 seconds.","","39120"
"5/9/2025 8:12:12 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","39325"
"5/9/2025 11:53:54 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","39460"
"5/9/2025 11:54:01 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","39483"
"5/9/2025 11:54:01 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","39484"
"5/10/2025 1:52:28 PM","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","39525"
"5/10/2025 1:52:39 PM","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 11:28:44 PM on ‎5/‎9/‎2025 was unexpected.","","39490"
"5/10/2025 1:52:39 PM","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","39494"
"5/10/2025 1:52:39 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 12 seconds.","","39495"
"5/10/2025 1:52:45 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","39682"
"5/10/2025 2:02:30 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","39771"
"5/10/2025 2:02:36 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","39795"
"5/10/2025 2:02:36 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","39796"
"5/10/2025 2:02:38 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","39803"
"5/10/2025 3:30:58 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","39828"
"5/10/2025 11:39:43 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","39931"
"5/10/2025 11:39:44 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","39953"
"5/10/2025 11:39:46 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","39960"
"5/11/2025 8:53:34 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","39988"
"5/11/2025 10:16:59 AM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","40059"
"5/11/2025 10:17:00 AM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","40081"
"5/11/2025 10:17:02 AM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","40090"
"5/11/2025 12:08:05 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 80139 seconds.","","40097"
"5/11/2025 12:08:31 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","40115"
"5/11/2025 1:15:27 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","40175"
"5/11/2025 1:15:28 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","40197"
"5/11/2025 1:15:30 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","40204"
"5/11/2025 4:08:54 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","40229"
"5/11/2025 8:53:17 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","40324"
"5/11/2025 8:53:23 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","40347"
"5/11/2025 8:53:25 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","40355"
"5/12/2025 7:43:36 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 193871 seconds.","","40362"
"5/12/2025 7:46:08 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","40391"
"5/12/2025 10:35:23 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","40611"
"5/12/2025 10:35:25 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","40633"
"5/12/2025 10:35:27 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","40641"
"5/13/2025 10:12:00 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","40672"
"5/13/2025 12:00:00 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 252460 seconds.","","40764"
"5/13/2025 12:30:27 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","40767"
"5/13/2025 12:30:28 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","40789"
"5/13/2025 12:30:30 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","40796"
"5/13/2025 4:18:23 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","40821"
"5/13/2025 5:51:48 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","40890"
"5/13/2025 5:51:50 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","40912"
"5/13/2025 5:51:51 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","40919"
"5/13/2025 7:39:27 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","40946"
"5/13/2025 11:00:25 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","41006"
"5/13/2025 11:00:27 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","41027"
"5/13/2025 11:00:28 PM","42","System","System entering sleep","Information","N/A","N/A","The system is entering sleep.  Sleep Reason: Application API","","41033"
"5/14/2025 5:34:02 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 358902 seconds.","","41045"
"5/14/2025 5:34:42 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","41069"
"5/14/2025 8:53:57 PM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the restart of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: restart  Comment:","Reason: , Comment: ","41183"
"5/14/2025 8:53:58 PM","7002","System","User logoff notification","Information","N/A","N/A","User Logoff Notification for Customer Experience Improvement Program","","41203"
"5/14/2025 8:54:09 PM","6006","System","System shutdown (Event Log service stopped)","Information","N/A","N/A","The Event log service was stopped.","","41204"
"5/14/2025 8:54:38 PM","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","41217"
"5/14/2025 8:54:38 PM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 12 seconds.","","41218"
"5/14/2025 8:55:25 PM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","41420"
"5/15/2025 7:43:47 AM","41","System","System rebooted without cleanly shutting down","Critical","N/A","N/A","The system has rebooted without cleanly shutting down first. This error could be caused if the system stopped responding, crashed, or lost power unexpectedly.","","41571"
"5/15/2025 7:43:58 AM","6008","System","Unexpected shutdown (previous shutdown was unexpected)","Error","N/A","N/A","The previous system shutdown at 10:54:38 PM on ‎5/‎14/‎2025 was unexpected.","","41546"
"5/15/2025 7:43:58 AM","6005","System","System startup (Event Log service started)","Information","N/A","N/A","The Event log service was started.","","41548"
"5/15/2025 7:43:58 AM","6013","System","System uptime report","Information","N/A","N/A","The system uptime is 12 seconds.","","41549"
"5/15/2025 7:44:49 AM","7001","System","User logon notification","Information","N/A","N/A","User Logon Notification for Customer Experience Improvement Program","","41731"
"5/15/2025 10:30:24 AM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process Explorer.EXE has initiated the power off of computer AIGENT-4090 on behalf of user aigent-4090\piete for the following reason: Other (Unplanned)  Reason Code: 0x0  Shutdown Type: power off  Comment:","Reason: , Comment: ","41827"
"5/15/2025 10:30:26 AM","1074","System","System shutdown/restart initiated","Information","N/A","N/A","The process C:\WINDOWS\system32\winlogon.exe (AIGENT-4090) has initiated the power off of computer AIGENT-4090 on behalf of user NT AUTHORITY\SYSTEM for the following reason: No title for this reason could be found  Reason Code: 0x500ff  Shutdown Type: power off  Comment:","Reason: , Comment: ","41848"
