datetime|timestamp|message|author|hash
2025-06-02 14:32:19 +0200|1748867539|chore: cursor rule for TASK templates|Pieter Kuppens|ecff6d397a1ceac20056378f0d6a04d54352e55c
2025-06-02 17:15:21 +0200|1748877321|task: 006: Initial Local RAG System definition. Add data for exploration.|Pieter Kuppens|0967ec1c612fb683cabff01f4c35d30973f3f4a1
2025-06-02 20:00:37 +0200|1748887237|pre-commit fixes with markdown and trailing whitespace|Pieter Kuppens|a55a4c982fe5ad9b8c6059166eee974d7dc85522
2025-06-02 22:19:08 +0200|1748895548|notebook exploration of local data|Pieter Kuppens|060aad37e542a7a30879fdb8a184fba6f98e249b
2025-06-03 09:49:15 +0200|1748936955|exploration: RAG notebook additions|Pieter Kuppens|1919c4d1e2b16a7ab92147ef88d2c2cf749d0570
2025-06-04 12:12:59 +0200|1749031979|some more linting warning prevention attempts|Pieter Kuppens|3edc00e66bdead64be864933e3550328a02754fc
2025-06-04 13:24:22 +0200|1749036262|chore: pre-commit hooks|Pieter Kuppens|53c13107025647d63db2706735cb6d40f922fb70
2025-06-04 13:27:05 +0200|1749036425|chore: directory utils|Pieter Kuppens|40fec8dba7a35c8345ff50d710bc6e174c9ba206
2025-06-04 17:34:05 +0200|1749051245|configuration sets of parameters|Pieter Kuppens|e2b3425f702d94057dfd73723fbcd39710483c4b
2025-06-04 17:44:33 +0200|1749051873|chore: better linting descriptions|Pieter Kuppens|692bd854690362ec7d73276d9f671450274a5574
2025-06-04 23:13:40 +0200|1749071620|lint less strict|Pieter Kuppens|b89a380f82a36d4ead88a75d3104f14168c93358
2025-06-05 08:42:10 +0200|1749105730|Switch to FAST_ANSWERS parameter set in exploration|Pieter Kuppens|2890324a5f61393e5fba37907130edd119c1910c
2025-06-05 09:04:29 +0200|1749107069|proj: progress update|Pieter Kuppens|eea6aee216897f2fd0978b4c9bbccd252ce5a805
2025-06-05 09:39:21 +0200|1749109161|docs: STORY-002 refinement|Pieter Kuppens|717f5226e932d632f1115b44409d9bb4188844f8
2025-06-05 10:11:42 +0200|1749111102|TASK-006: document loader|Pieter Kuppens|e4a713268ea5da34ca7a79365395c55ec524c099
2025-06-05 13:10:28 +0200|1749121828|TASK-009: document loader testing|Pieter Kuppens|11f34c0ab317434c4ebf8d9b0e0b870ac3c76f13
2025-06-05 16:04:54 +0200|1749132294|FEAT-002 refinement|Pieter Kuppens|b53ce0c76f3c56aa4fcace552286a1c260bdb4ad
2025-06-05 16:12:28 +0200|1749132748|chore: add pytest to default dependencies to prevent some pre-commit & github action issues|Pieter Kuppens|d22ece87dbe6c9f9dda74ff22580b441bb8bde49
2025-06-06 08:30:14 +0200|1749191414|chore: project golden rules update for coding with AI Coding Assistants|Pieter Kuppens|6848f786992991c171bd6e00c5fdd08c1d49f6d5
2025-06-06 09:27:43 +0200|1749194863|project: sprint-demo management|Pieter Kuppens|4df48207c63f82396406bc33361ca25714e42e28
2025-06-06 10:05:29 +0200|1749197129|chore: demo templating improvements|Pieter Kuppens|32a4a951f22c812acb3b82dafc399a40c738c430
2025-06-06 10:27:59 +0200|1749198479|chore: semantic search demo story linking|Pieter Kuppens|03fec5e675d1814c9688614ddc82a9dd0c96a943
2025-06-06 11:19:30 +0200|1749201570|UI: task definitions|Pieter Kuppens|e7db8f7b7f2bb6e9e2ea8cf76b04aaed290aad70
2025-06-06 13:14:08 +0200|1749208448|TASK-006 & TASK-022: UI for document upload with backend app receivers.|Pieter Kuppens|5f506f15317edcc541ca67310263029f2e5279e5
2025-06-06 14:46:33 +0200|1749213993|docs: add initial versions of technical documentation|Pieter Kuppens|2a73ea352d4ab97bd9cd04aeb96a66ba1c770bf4
2025-06-06 16:37:30 +0200|1749220650|Add docker compose and vector store manager (#14)|Pieter Kuppens|c891e0ef206b21aca1c7ad5d9ec67011aa1e73a8
2025-06-06 20:52:32 +0200|1749235952|feat: enable selectable RAG parameter sets|Pieter Kuppens|aefc4ba520bd2eee87d2355411e5d8f0cd626bea
2025-06-06 21:52:40 +0200|1749239560|fix: enhance logging in file ingestion|Pieter Kuppens|9daf3390e5c7a3fd247b0d78394228367910dcf1
2025-06-06 22:33:35 +0200|1749242015|fix: file ingestion progress not showing because of UI starvation|Pieter Kuppens|3aab2e2107d24ad7662ff7b843089fe7b0a2473b
2025-06-06 22:34:01 +0200|1749242041|ui: compact representation of selected parameters|Pieter Kuppens|4cbab62ffadca446602961373699fd3d352fc436
2025-06-07 08:21:59 +0200|1749277319|Implement RAG parameter selection and backend processing (#15)|Pieter Kuppens|02e338328cda13f20de0e6734867ff2e0944376b
2025-06-07 09:25:29 +0200|1749281129|Update AGENTS.md with practical implementation details and internet access for package installation as per SCRATCH.md task|Pieter Kuppens|170f49086c1231e47cbabffc5ea316b00fc59a5a
2025-06-07 09:26:25 +0200|1749281185|docs: technical CODEX description|Pieter Kuppens|f6a07bd85f95fc48e8ba56b32ba8676f6bf1b9c4
2025-06-07 09:28:11 +0200|1749281291|Codex/implement document embedding with UI uploads (#16)|Pieter Kuppens|bacaa0a7bc2830201450f1d9e905a983117a0b73
2025-06-07 09:29:17 +0200|1749281357|Merge branch 'codex/implement-document-embedding-with-ui-uploads'|Pieter Kuppens|2ba9c39ca79ba3933652368de8878d66c6ec17f8
2025-06-07 10:58:40 +0200|1749286720|test: add some test data that will not be gitignored|Pieter Kuppens|f2c80f26173d403925176290ec231ed75056017a
2025-06-07 12:06:14 +0200|1749290774|Add PDF embedding utilities and tests|Pieter Kuppens|66e8334db47adc1b0c642360493a59baf57b296d
2025-06-07 12:44:49 +0200|1749293089|feat(auth): add authentication service and frontend login|Pieter Kuppens|63c9110a00729c0a3ff1d19035d1619d88556c20
2025-06-07 17:56:12 +0200|1749311772|chore: jupyter-notebook cursor rules (applied)|Pieter Kuppens|80354a3f7322cf9284ce94eb3ae5b2cc2d2de2ff
2025-06-07 23:02:44 +0200|1749330164|analysis: compare embeddings in two notebooks|Pieter Kuppens|10a66cc60ec41a1355f5cbc6f1966bc323ab661d
2025-06-07 23:22:31 +0200|1749331351|exploration: initial exploration of PDF document chunking with FAST_ANSWERS chunking|Pieter Kuppens|0290446553c9a8cf1e770b421e954124e56a8362
2025-06-08 09:15:54 +0200|1749366954|Install dev packages and update setup docs|Pieter Kuppens|bde00916de28f0b8fed543a2b9017bff54142a2f
2025-06-08 14:12:15 +0200|1749384735|chore: factor out chunking from embedding|Pieter Kuppens|d0974f11b65c5c6ca65cd3c43d452ea94bde66bd
2025-06-08 14:12:44 +0200|1749384764|chore: factor out chunking from embedding part 2|Pieter Kuppens|7aa3ef96cd7534f9679e5cf07c70f0dfbf7e121a
2025-06-08 14:48:26 +0200|1749386906|chore: feedback integration cursor rule|Pieter Kuppens|d407ab9dfd469139dd1864da10ea4b07fd2c8c6a
2025-06-08 09:15:54 +0200|1749366954|Install dev packages and update setup docs|Pieter Kuppens|a41392f442b09dcf7f6761d1259be760a0bdab07
2025-06-08 14:12:15 +0200|1749384735|chore: factor out chunking from embedding|Pieter Kuppens|efc7c7b0346a64dd08c4e865ec99b97df2094f5b
2025-06-08 14:12:44 +0200|1749384764|chore: factor out chunking from embedding part 2|Pieter Kuppens|7a072af5487478f001cf9776466cc63e5e778203
2025-06-08 14:48:26 +0200|1749386906|chore: feedback integration cursor rule|Pieter Kuppens|ce8c2467c6c49ad40c15fcc4dcdfb8e3a07bc3c2
2025-06-08 14:54:13 +0200|1749387253|Merge branch 'codex/refactor-jupyter-notebooks-and-remove-duplication' into codex/explore-processing-and-analysis-of-pdf-with-embeddings|Pieter Kuppens|33b2143594c5d633f310f00e7f81f74e51e33692
2025-06-08 14:59:01 +0200|1749387541|Merge pull request #20 from pkuppens/codex/explore-processing-and-analysis-of-pdf-with-embeddings|Pieter Kuppens|da7372e55c7ced637b6c9ec18383d8f2caf50554
